n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,covers_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,covers_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,covers_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.99,0.8,0.1998390882015514,0.98995,0.800328,0.3145252,0.03159892193897433,0.03003140071538866,0.564,0.03175604101659545,0.030297790983989215,0.933,0.030706993518761855,0.028680819854612245,0.916,0,103,0,897,-27.72184792943948,-0.42921183911676514,1.4096891136429197
40,250,2500,0.99,0.95,0.009912299793487728,0.990575,0.9508,0.056088,0.010546972136377071,0.015166852815279044,0.964,0.012039263976441951,0.015778980455192763,0.946,0.012094800161818575,0.01535055058512502,0.94,0,95,0,905,5.553062434756352,32.733869692707195,36.374012275263915
40,250,2500,0.99,0.95,0.020076306911179623,0.99005,0.950264,0.0627244,0.012501163872441084,0.015257213112039385,0.977,0.014271484055128666,0.01598414884045218,0.949,0.014233036069679919,0.01551116577761789,0.938,0,102,0,898,-23.552829395306752,4.046347596602913,8.65795019337501
40,250,2500,0.99,0.95,0.029563346468374517,0.988875,0.950004,0.0685696,0.013678207681371346,0.01531302524902776,0.986,0.015526823494812768,0.016189284189394415,0.962,0.015405214060186382,0.015629243192006866,0.944,0,110,0,890,-31.221416768936454,-2.0511106438376454,3.3506628968845757
40,250,2500,0.99,0.95,0.03918241873065851,0.9904499999999999,0.9499,0.0746768,0.015017196902622439,0.015289978588409905,0.919,0.01651728609180743,0.01625048630841128,0.951,0.016414448496527352,0.015654872051889417,0.935,0,102,0,898,-32.736964914205245,-1.7453774819751717,1.4923380542540003
40,250,2500,0.99,0.95,0.04999999597153313,0.990575,0.949892,0.0819744,0.014920816108891233,0.01528727568573059,0.877,0.01602752239472679,0.016348971692638645,0.953,0.01568718444722957,0.015695715922812256,0.941,0,103,0,897,-32.44306771375313,-0.007303790504473436,2.8436323058567816
40,250,2500,0.99,0.95,0.06130798519473956,0.990225,0.9493999999999999,0.0893312,0.015997819875740258,0.015352281561039497,0.809,0.01747253104659494,0.01654896585605378,0.935,0.016951088074828237,0.01579908571030664,0.925,0,87,0,913,-33.005907752748186,-1.4523627456692763,1.5585339028507688
40,250,2500,0.99,0.95,0.07004357654639723,0.9916,0.949444,0.0952748,0.015188167553561694,0.01532311168560314,0.752,0.01659875125585129,0.016630883446996057,0.943,0.01610064519871245,0.015790335657289097,0.929,0,116,0,884,-32.422107749047804,-0.6320575824789405,1.646198351571388
40,250,2500,0.99,0.95,0.07985389946003679,0.989475,0.949656,0.1013992,0.015295085937995648,0.015321817820788734,0.669,0.01713450052666139,0.016686446990387092,0.95,0.01641454069975356,0.015807154205262703,0.926,0,108,0,892,-32.155320083052565,-1.3125743016836269,1.5053763722428395
40,250,2500,0.99,0.95,0.09005769599673488,0.989225,0.949344,0.1083412,0.015244906477454532,0.015369289063026296,0.547,0.016799828074527356,0.016781688658189225,0.946,0.01638596798317564,0.015858779335772222,0.933,0,86,0,914,-31.935587300670292,-0.34833944164077163,1.3774645606982876
40,250,2500,0.99,0.95,0.10092145976379437,0.9897,0.9499679999999999,0.1156216,0.015245362193427233,0.015257718927441185,0.456,0.017400773850394485,0.016790019426652134,0.947,0.016688729763967295,0.015756703112059758,0.925,0,94,0,906,-31.0186483333123,-0.6222233200272974,1.2644638950842257
40,250,2500,0.99,0.95,0.10830453384621769,0.98985,0.949952,0.1203472,0.01484757703377093,0.015255609793149525,0.385,0.016559427483687068,0.01682792611318833,0.946,0.016122076288535018,0.01575309472521642,0.934,0,93,0,907,-31.079158869112955,-0.39672898720301086,1.1686409709286436
40,250,2500,0.99,0.95,0.11995767669210997,0.99095,0.950284,0.1284072,0.015290293372557766,0.015180189871484492,0.288,0.016879345231853367,0.01679399694960598,0.944,0.016266044556415265,0.015684458360952887,0.93,0,106,0,894,-30.449483231692927,-0.2894664337236581,1.2081044697834629
40,250,2500,0.99,0.95,0.1299855839797041,0.989475,0.9495,0.1356208,0.01566916867968847,0.015318635953979236,0.241,0.016830733913044234,0.016986081511988556,0.949,0.016488093435328647,0.01577636332089718,0.926,0,95,0,905,-30.396683696228184,-0.4546111428037044,1.066218545959004
40,250,2500,0.99,0.95,0.14011042979399077,0.9909,0.950108,0.1427072,0.0151075473179845,0.015193639269456483,0.167,0.01735445291193952,0.016921537991834056,0.948,0.016393273892287855,0.015657235855023006,0.931,0,97,0,903,-29.716242323506908,-0.30474902607429766,0.9720289655535651
40,250,2500,0.99,0.95,0.15025204503364473,0.99025,0.948788,0.1494248,0.015230246736624483,0.015383047713052886,0.097,0.017299960913056585,0.017096170879926164,0.956,0.016355472297937722,0.015797906581546527,0.938,0,113,0,887,-30.494174744716698,-1.1243066513776019,-0.1494432415588688
40,250,2500,0.99,0.95,0.16032946675383158,0.98985,0.949808,0.1569716,0.014903178187989145,0.015250150863492806,0.065,0.01701252258117455,0.017042270827900868,0.95,0.016032732940746825,0.01564448008420067,0.939,0,111,0,889,-29.22283274196866,-0.3186404411492453,0.7973415847844286
40,250,2500,0.99,0.95,0.17026230863197309,0.990225,0.949712,0.1639596,0.01556676595468739,0.0152526740582828,0.059,0.017443524830229658,0.017069192417390876,0.947,0.01695752884368333,0.015614190197370951,0.934,0,117,0,883,-29.05905059137202,-0.6222767854828289,0.5847778313903462
40,250,2500,0.99,0.95,0.1806330198259395,0.991,0.9501799999999999,0.1718376,0.015262131224361868,0.015158347167064642,0.042,0.01727546164907251,0.017021868804293832,0.948,0.016348556256699037,0.015498301279205302,0.923,0,94,0,906,-28.319026838027654,0.046886583000502864,0.9585565215273198
40,250,2500,0.99,0.95,0.1900678398849502,0.990575,0.949916,0.1785924,0.01527879342866094,0.015205349617298584,0.029,0.01717410363960011,0.01709431429672991,0.95,0.016441337337869538,0.015487131399725441,0.935,0,99,0,901,-28.18758624872136,-0.22882736935123904,0.6281770634913527
40,250,2500,0.99,0.95,0.1998390882015514,0.99125,0.949944,0.1854492,0.015575761618089287,0.015175539463195447,0.025,0.0175581157109667,0.01703065245208624,0.948,0.01674305322897277,0.015432792692932984,0.915,0,121,0,879,-28.088839451472175,-0.206146767607809,0.5040302009643802
40,250,2500,0.99,0.99,0.009912299793487728,0.99015,0.9904,0.0163864,0.005580322197866631,0.006510754221097815,0.934,0.006748796417846429,0.007165088933743198,0.916,0.006615487227192537,0.0068884441688991695,0.892,0,111,0,889,-23.84882086820414,7.619722610930688,9.770909292044196
40,250,2500,0.99,0.99,0.020076306911179623,0.99025,0.9898399999999999,0.0234104,0.0070992992947665505,0.0068518098997453385,0.94,0.008634834886537806,0.007948803334751238,0.926,0.00822652163079606,0.007481661040300673,0.892,0,106,0,894,-32.243406490837955,1.4919988278220317,3.3821163819685434
40,250,2500,0.99,0.99,0.029563346468374517,0.989875,0.99004,0.0293988,0.007226517262870084,0.0069604920913844395,0.8,0.008754789506590593,0.008289794592920324,0.935,0.008346027926083613,0.007764099161258058,0.913,0,110,0,890,-32.95660457272328,-0.45125877869051867,1.7062005637964606
40,250,2500,0.99,0.99,0.03918241873065851,0.989375,0.98992,0.0357548,0.007167992734147636,0.007191218284461481,0.611,0.008531049804641809,0.00874239883149245,0.963,0.008318812914019452,0.00812154146968472,0.94,0,95,0,905,-33.17144580378158,-1.6854487767923965,0.30732273140178945
40,250,2500,0.99,0.99,0.04999999597153313,0.990375,0.989868,0.043162,0.0073513617633444986,0.0073638279625727835,0.369,0.009416078918334686,0.009194587495870108,0.949,0.008658852352877241,0.008442387186734625,0.942,0,123,0,877,-32.66541099715959,-0.7477120764748911,0.6894025094317067
40,250,2500,0.99,0.99,0.06130798519473956,0.98995,0.989972,0.050922,0.007822407584833189,0.007505936635474165,0.21,0.009911219634629846,0.009618597202117073,0.943,0.009352298183529485,0.00873509901049424,0.919,0,125,0,875,-31.976914617637448,0.21764927552468308,1.4209343028856096
40,250,2500,0.99,0.99,0.07004357654639723,0.989675,0.989844,0.0568616,0.007693822169032321,0.007684701720191271,0.112,0.010032844670178944,0.00990480883930729,0.944,0.009405802832345277,0.008961930708912571,0.936,0,104,0,896,-31.964489818518622,0.11457200897789471,0.66636490066634535
40,250,2500,0.99,0.99,0.07985389946003679,0.98975,0.989744,0.063602,0.00781557171191742,0.007853628298486261,0.051,0.010298963860258222,0.01024071951649151,0.95,0.009588286318523018,0.009198504405036797,0.934,0,83,0,917,-31.825485316232037,-0.23798832244158566,0.517631130259159
40,250,2500,0.99,0.99,0.09005769599673488,0.98935,0.990016,0.0707556,0.007818425167651787,0.00794646210329409,0.026,0.010300018324841181,0.010492793784093169,0.95,0.009674297757602876,0.009343771213848976,0.938,0,114,0,886,-31.126729556254023,0.07544471535649563,0.7157039124592779
40,250,2500,0.99,0.99,0.10092145976379437,0.99,0.989852,0.0786968,0.008218947944605417,0.008131093720882589,0.013,0.010737924642946069,0.01079909893641317,0.95,0.01017623838835118,0.009570481884469243,0.938,0,101,0,899,-30.69867378406377,0.4356845175253744,0.9375550536971275
40,250,2500,0.99,0.99,0.10830453384621769,0.990675,0.9900599999999999,0.0837552,0.008535157530127645,0.008177456393700731,0.011,0.01150924815896636,0.01086616876846741,0.944,0.010691989605936309,0.00963457227696277,0.924,0,114,0,886,-30.52408902493614,-0.10311276457957497,0.46837755060893277
40,250,2500,0.99,0.99,0.11995767669210997,0.9901,0.99054,0.0918244,0.008002799931019116,0.00824212380881378,0.004,0.011356403691064512,0.011092830082849761,0.945,0.010353983617495054,0.009734433029403463,0.939,0,99,0,901,-29.996320506335824,0.3007994414472454,0.5668055422651184
40,250,2500,0.99,0.99,0.1299855839797041,0.990375,0.989996,0.0993204,0.008599215823221623,0.008497575526937714,0.002,0.011648415005312577,0.011414692329040283,0.949,0.010896535765732216,0.009968064995376233,0.934,0,122,0,878,-29.92014926634316,0.11398964099573194,0.2635675207551396
40,250,2500,0.99,0.99,0.14011042979399077,0.990075,0.98998,0.1068364,0.008960246582140171,0.008645983732083903,0.001,0.012031923182648736,0.011619909719771717,0.938,0.011129566124680745,0.010114159310170399,0.924,0,105,0,895,-29.499748134880463,-0.03762196123719835,0.522834766178115
40,250,2500,0.99,0.99,0.15025204503364473,0.99025,0.989824,0.114114,0.008800481729469508,0.008804211948205744,0,0.012134918572607376,0.011830154017578115,0.949,0.01120801954650024,0.010248006627227073,0.933,0,108,0,892,-29.419556031842593,-0.19569850370430808,0.09317849104228136
40,250,2500,0.99,0.99,0.16032946675383158,0.98965,0.989736,0.1219612,0.00892147719546576,0.00897388141720018,0,0.011983216390983598,0.012065182540501656,0.955,0.011338755097808703,0.010379027703044004,0.923,0,98,0,902,-28.868447557815347,0.47206289465761686,0.5555983834470472
40,250,2500,0.99,0.99,0.17026230863197309,0.989025,0.989908,0.1284712,0.009268795377191523,0.009072658926862742,0,0.012837853272323129,0.012171590710056562,0.936,0.011913115380237576,0.010438562605174359,0.912,0,105,0,895,-28.978213854336136,-0.42358563118962544,-0.1325871946660651
40,250,2500,0.99,0.99,0.1806330198259395,0.99015,0.989784,0.1365,0.009211249958635854,0.009187361624511005,0.002,0.012637269663521397,0.012337058208950891,0.942,0.011678989704921898,0.010541534272057599,0.926,0,103,0,897,-28.666155648058606,-0.16163815281806376,-0.11288592245736388
40,250,2500,0.99,0.99,0.1900678398849502,0.99025,0.990096,0.1439012,0.009474078635596907,0.009258899360616706,0,0.013618151014352348,0.01244347379048061,0.921,0.012356216270131198,0.010574724997814162,0.908,0,121,0,879,-28.087312691470487,-0.28547046145227445,0.13584207150084818
40,250,2500,0.99,0.99,0.1998390882015514,0.990275,0.990048,0.1512556,0.00960619910314738,0.009381835975303994,0,0.012474887722499804,0.012574544984938442,0.952,0.01176939525895721,0.010642422046428767,0.92,0,102,0,898,-27.875408727599968,-0.11444761389305377,-0.0036533028351712717
250,250,2500,0.8,0.8,0.009912299793487728,0.798896,0.8003600000000001,0.2043612,0.026635737737045435,0.04436560464380394,0.966,0.028627419574706457,0.04552724438351807,0.956,0.028453480751067364,0.044485059311451046,0.954,0,119,0,881,115.05419851313918,136.76779515999635,140.40271964944202
250,250,2500,0.8,0.8,0.020076306911179623,0.797936,0.8001400000000001,0.20756,0.02826059792674863,0.04429302534278413,0.976,0.030383696153589823,0.045412770091887746,0.964,0.030904806473078614,0.04431242714644632,0.965,0,101,0,899,18.344507560307022,38.81896055683633,44.322582717688306
250,250,2500,0.8,0.8,0.029563346468374517,0.800992,0.798944,0.2119192,0.029871598241149933,0.044058219174514676,0.975,0.0332903252184563,0.045144313653946284,0.959,0.03322558261814018,0.04397136067399526,0.956,0,104,0,896,-7.370878652945347,17.931619797059557,19.6428964812358
250,250,2500,0.8,0.8,0.03918241873065851,0.799632,0.799224,0.2163648,0.03290658072424241,0.04383547927785137,0.973,0.03724788926881689,0.04489713018512788,0.945,0.03725191089270597,0.04363498678615274,0.942,0,116,0,884,-15.195540585868192,10.326560499509013,14.110099695598407
250,250,2500,0.8,0.8,0.04999999597153313,0.80054,0.7994800000000001,0.2203584,0.03508579153257021,0.043507402828737114,0.978,0.03971466237670648,0.044354089438124036,0.947,0.03944750781323549,0.04319546162565048,0.943,0,106,0,894,-23.866617652734043,4.762329016904959,6.96812266749157
250,250,2500,0.8,0.8,0.06130798519473956,0.799888,0.799504,0.2247148,0.035200421138464943,0.04328855549966892,0.985,0.039674912909072754,0.04417724406678815,0.961,0.03917388359045832,0.04286189617501442,0.954,0,97,0,903,-28.54727926145823,-0.3620995585077265,2.894613662829756
250,250,2500,0.8,0.8,0.07004357654639723,0.799,0.7999160000000001,0.228556,0.03609369813507224,0.043043900205166824,0.988,0.04046771814219359,0.04409586277765981,0.958,0.04008878368632533,0.04251372237706635,0.948,0,115,0,885,-28.61351341447471,-1.4055926266920011,3.9645122042672236
250,250,2500,0.8,0.8,0.07985389946003679,0.799372,0.800104,0.2329148,0.036582297602969126,0.04274623979046707,0.995,0.041037233623968404,0.043636730923847816,0.966,0.04014474034944787,0.04210848486214394,0.959,0,101,0,899,-29.792696309449056,-1.2787112355156436,3.1349378587185277
250,250,2500,0.8,0.8,0.09005769599673488,0.801488,0.8006880000000001,0.23757,0.03826832936728879,0.04219122874426278,0.988,0.04098453444355723,0.04301315747061998,0.956,0.041069264351577824,0.04145046686922309,0.944,0,115,0,885,-29.155704472137117,0.14486632421375853,3.643529699379138
250,250,2500,0.8,0.8,0.10092145976379437,0.79944,0.8016,0.24191000000000001,0.03936595540070539,0.04192657488181478,0.967,0.0424525874603642,0.042707025415763766,0.959,0.042102752133086514,0.04106781855360865,0.946,0,89,0,911,-28.61886826057386,0.8781313299878951,4.081963387361905
250,250,2500,0.8,0.8,0.10830453384621769,0.799764,0.799272,0.2450552,0.03855956827984054,0.042196455394223495,0.934,0.04176369122303276,0.042956723077705546,0.963,0.040861058620958894,0.04125194660239633,0.951,0,113,0,887,-32.09636678885939,-2.5893155846542983,0.5123282288576719
250,250,2500,0.8,0.8,0.11995767669210997,0.800696,0.799892,0.2499352,0.04036134509605482,0.04175992806928877,0.898,0.04330653408898945,0.04243066909315785,0.948,0.04244156163693482,0.040685173525695735,0.934,0,102,0,898,-31.520058603652068,-0.3947753368378433,1.1859286187612763
250,250,2500,0.8,0.8,0.1299855839797041,0.798056,0.7999080000000001,0.2546736,0.04050211899688084,0.04167076133091126,0.892,0.041176023505449987,0.04230497550962012,0.947,0.04120680839104396,0.04044502454733172,0.935,0,110,0,890,-30.603949485263165,-0.12534145961270102,2.045339561118528
250,250,2500,0.8,0.8,0.14011042979399077,0.80148,0.8004,0.2585836,0.04050641625864898,0.04115163842313116,0.865,0.04142239111491533,0.04178680361940698,0.951,0.04116732330838577,0.039853856385792696,0.939,0,85,0,915,-30.872916559013255,-1.8462431181055892,0.7197964447759612
250,250,2500,0.8,0.8,0.15025204503364473,0.800452,0.798664,0.2638332,0.04221815339344327,0.041261724565000234,0.827,0.04387115610848382,0.041925230525997476,0.94,0.04279345196061225,0.03981437475834866,0.93,0,106,0,894,-31.413276418548328,-2.3710191353605183,0.2990249134912767
250,250,2500,0.8,0.8,0.16032946675383158,0.799912,0.80098,0.2681844,0.03932019534158119,0.04062075713180693,0.848,0.04071519556359593,0.04127471036254658,0.95,0.03970923078464113,0.039080298489487374,0.935,0,109,0,891,-28.869167855640118,-0.13696340012194685,2.0219219453234367
250,250,2500,0.8,0.8,0.17026230863197309,0.800996,0.8004,0.2729192,0.041525129106324436,0.04043890210649646,0.805,0.042691740909559996,0.04096502522565412,0.944,0.04181114453789511,0.03874868423246158,0.93,0,93,0,907,-29.148851211139473,0.5039315276579194,1.8313022828424208
250,250,2500,0.8,0.8,0.1806330198259395,0.801364,0.8020320000000001,0.27771,0.040816531907147804,0.039883882267086224,0.808,0.04188082891565264,0.040514754712762543,0.939,0.04040634276567286,0.03809926255954133,0.922,0,108,0,892,-27.548667632070085,0.6643600518448937,2.5423553195538253
250,250,2500,0.8,0.8,0.1900678398849502,0.7988000000000001,0.799564,0.282172,0.04016284087910139,0.040264849637463164,0.785,0.0412874079424227,0.04084186714343598,0.94,0.04001168675714181,0.03832456626231346,0.93,0,110,0,890,-28.78098593814853,-0.5104459867986595,1.214996754732216
250,250,2500,0.8,0.8,0.1998390882015514,0.798396,0.799676,0.2864196,0.042035555337129285,0.04009710743571203,0.747,0.04266245131648041,0.0407579130613668,0.944,0.041841408707043004,0.038033887182606335,0.917,0,105,0,895,-28.665797015095237,-1.3390905286447974,0.6988734909320181
250,250,2500,0.8,0.95,0.009912299793487728,0.7999080000000001,0.94994,0.0548,0.012390145498084426,0.019225196935549735,0.965,0.013650944072207153,0.01989092246232256,0.953,0.013822770079553454,0.019407505695765402,0.948,0,97,0,903,14.200115005495858,38.44214595900493,42.006218038385704
250,250,2500,0.8,0.95,0.020076306911179623,0.800148,0.9504039999999999,0.0600364,0.014734303554241426,0.01909060995137473,0.971,0.01694381984822362,0.019954918330549392,0.95,0.016846826083301073,0.019335632431989498,0.944,0,108,0,892,-18.38709768906675,6.585841843494713,12.396688555182129
250,250,2500,0.8,0.95,0.029563346468374517,0.800064,0.9502959999999999,0.0646788,0.016358654113930962,0.019095330606701467,0.987,0.01868851305430424,0.0200415454976185,0.965,0.018515235145330832,0.0193836973060585,0.949,0,115,0,885,-27.15487071709442,0.6748014462448816,4.904493103544231
250,250,2500,0.8,0.95,0.03918241873065851,0.80018,0.9505159999999999,0.0701448,0.01759775336846321,0.019031727886211873,0.988,0.020007874028362373,0.020120864363093093,0.949,0.019728227624239807,0.019370890142642885,0.936,0,101,0,899,-28.12633235398443,2.2863222272455475,6.235234387920059
250,250,2500,0.8,0.95,0.04999999597153313,0.800008,0.950908,0.0753856,0.01829066413889217,0.01893560572022399,0.943,0.020518733509792084,0.0201139907290408,0.945,0.020255129991779273,0.019310145295979953,0.933,0,112,0,888,-29.530025213684574,2.78898103624428,5.258755902515681
250,250,2500,0.8,0.95,0.06130798519473956,0.80188,0.9504159999999999,0.0811124,0.018616050644514052,0.018969124652846128,0.881,0.020639548961210976,0.02026554530235732,0.943,0.019971688856826604,0.01936798903870945,0.928,0,109,0,891,-31.775139259442053,-0.06578090301503048,2.7041180079419602
250,250,2500,0.8,0.95,0.07004357654639723,0.801476,0.94946,0.08591,0.019342586345143072,0.01915170997233926,0.819,0.02115164045521079,0.020525638640789132,0.938,0.02061438360434979,0.019557581190114453,0.925,0,105,0,895,-33.04872918004051,-1.1516576708776332,1.1070986528893207
250,250,2500,0.8,0.95,0.07985389946003679,0.800232,0.949448,0.0914684,0.019709787406052167,0.01916956892932201,0.795,0.021085723903831288,0.0206510340465313,0.942,0.02082409038523437,0.01957364816197235,0.917,0,85,0,915,-31.92240493484611,-0.13305296851029894,1.7945511574534099
250,250,2500,0.8,0.95,0.09005769599673488,0.800104,0.950712,0.0965264,0.018434017279111505,0.018926012669359286,0.761,0.02077740260470811,0.020587873852074827,0.937,0.01990970804180344,0.019340591661782952,0.927,0,104,0,896,-30.376514811722082,1.1870520932562565,2.797422602422208
250,250,2500,0.8,0.95,0.10092145976379437,0.8016800000000001,0.9499879999999999,0.1024796,0.019235124117345688,0.01901209643805484,0.664,0.02140608749621388,0.02073874898437266,0.948,0.020676145289596434,0.019404340516654607,0.932,0,108,0,892,-31.016328105144307,-0.5604932423831548,1.3046627927210352
250,250,2500,0.8,0.95,0.10830453384621769,0.79892,0.9502879999999999,0.106462,0.01935231529893275,0.019029998504287784,0.64,0.021565796704094014,0.020867726688877642,0.937,0.020892301340131238,0.019414737809620206,0.916,0,102,0,898,-30.3138614991732,0.3185365768034254,2.1941223876498417
250,250,2500,0.8,0.95,0.11995767669210997,0.800716,0.95,0.1129364,0.01908252753231215,0.019027261820380285,0.534,0.02086720849005206,0.02098627228977447,0.945,0.020312389194270416,0.019378173037500092,0.924,0,107,0,893,-30.271971049398296,0.4625980284486958,1.8087909823988038
250,250,2500,0.8,0.95,0.1299855839797041,0.799152,0.950116,0.1184812,0.0191426324615951,0.01905826673067451,0.479,0.02112231637867418,0.02104623513815036,0.948,0.020471070908975087,0.019366160405364156,0.923,0,106,0,894,-29.76070581955027,0.6410883525977242,1.7287457879833852
250,250,2500,0.8,0.95,0.14011042979399077,0.800208,0.949828,0.1234468,0.019313850232330256,0.019080651895831958,0.372,0.020963381089589117,0.02115970965573865,0.956,0.02067289424718734,0.019353835677720574,0.932,0,113,0,887,-30.400124556175136,-0.9147009240774512,0.22048904252816456
250,250,2500,0.8,0.95,0.15025204503364473,0.798744,0.949884,0.1296256,0.018417256484301814,0.019122827459573458,0.335,0.02086431303308046,0.021292723085050307,0.945,0.020146533442458314,0.019346089632669407,0.926,0,118,0,882,-29.402931430656494,0.6317755763650369,1.3021492393101444
250,250,2500,0.8,0.95,0.16032946675383158,0.8000160000000001,0.9496359999999999,0.1349392,0.01911601215708427,0.01913385683126342,0.259,0.02179078439855801,0.021385080057512888,0.951,0.020878128964075305,0.019303570384839912,0.919,0,107,0,893,-29.740843981279824,-1.0114666577419802,0.21406666099753333
250,250,2500,0.8,0.95,0.17026230863197309,0.800084,0.949612,0.140894,0.01872195860424874,0.01915126597525362,0.223,0.021984607515362565,0.02143853019189146,0.956,0.020680672957337137,0.019262257299453345,0.929,0,108,0,892,-29.17006902731374,-0.557005635956311,0.18747770132481925
250,250,2500,0.8,0.95,0.1806330198259395,0.798996,0.949924,0.1474428,0.01985076658461672,0.019156541233776418,0.207,0.022661521884125537,0.02153391207394549,0.942,0.021824994605379983,0.01917573117461538,0.909,0,114,0,886,-28.102765093260142,0.20554857353302752,1.0151350234981686
250,250,2500,0.8,0.95,0.1900678398849502,0.800752,0.94968,0.1523148,0.019127618012191372,0.019161407181782424,0.139,0.02221987219904373,0.021560324181143037,0.946,0.02095232487297119,0.019130816538802626,0.936,0,107,0,893,-28.56225673452225,-0.3394900478099166,0.22795880726330847
