n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,covers_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,covers_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,covers_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
250,250,2500,0.8,0.95,0.1998390882015514,0.80082,0.950328,0.1579048,0.01889856674638738,0.01908038307195508,0.123,0.021346094590106335,0.02159129633729304,0.953,0.020498099681643546,0.018980750125826902,0.923,0,93,0,907,-27.948911466281185,-0.13866766374224726,0.3774639892639282
250,250,2500,0.8,0.99,0.009912299793487728,0.802528,0.989744,0.0151236,0.006408003216841348,0.008271963538611305,0.935,0.007717686607014676,0.00893695980433225,0.927,0.007593457024383595,0.008628871971839118,0.914,0,104,0,896,-24.592397587032362,1.4596657164959266,6.253727528072087
250,250,2500,0.8,0.99,0.020076306911179623,0.8000120000000001,0.9899519999999999,0.0206428,0.00806824664778397,0.008404526106521825,0.97,0.009474573890465333,0.00949053256781041,0.931,0.00925767430115261,0.009021172862941306,0.917,0,99,0,901,-31.8717186261483,0.34908243259980004,2.7310428469369534
250,250,2500,0.8,0.99,0.029563346468374517,0.799768,0.989924,0.0256444,0.008589743813084794,0.008587678494805311,0.898,0.010229419816052672,0.009975204461015604,0.941,0.009803150585177533,0.009394055705580997,0.916,0,104,0,896,-33.15406458462633,-1.127119821614831,1.2167567765079352
250,250,2500,0.8,0.99,0.03918241873065851,0.799436,0.989816,0.030856,0.008878769611874891,0.008793920445556774,0.776,0.010741661381524307,0.010515643830616619,0.943,0.010264774611070008,0.009777026255020738,0.918,0,101,0,899,-33.16712399976623,-0.28475943844426393,1.5256347513580464
250,250,2500,0.8,0.99,0.04999999597153313,0.799044,0.990044,0.0368236,0.008950919590503072,0.008937205115160506,0.593,0.011290448136312088,0.010927130010313797,0.941,0.01069938400977186,0.010040938668236299,0.92,0,96,0,904,-31.945650803714233,-0.1336440502499529,1.437353710535189
250,250,2500,0.8,0.99,0.06130798519473956,0.800624,0.99004,0.042954,0.008865501338603345,0.009116965250796364,0.409,0.011509551058291793,0.011461639097489436,0.95,0.010550073959704752,0.010356316221744608,0.938,0,107,0,893,-31.93786782867146,0.7202674158608239,1.4207437240406604
250,250,2500,0.8,0.99,0.07004357654639723,0.79922,0.98994,0.0479056,0.009235097457485625,0.009324609803953925,0.313,0.01195238345546802,0.011833084320095902,0.944,0.011209662598035198,0.010631675347406172,0.919,0,99,0,901,-31.547375203716825,0.14407222976094905,1.3703433371402916
250,250,2500,0.8,0.99,0.07985389946003679,0.80162,0.990356,0.053458,0.009399566905820672,0.00935114717758878,0.193,0.012061799536817032,0.012016873410706444,0.948,0.011511173940544949,0.010702352204942207,0.932,0,87,0,913,-30.707695387911215,0.3639818909630504,1.1783476666359687
250,250,2500,0.8,0.99,0.09005769599673488,0.798632,0.989568,0.05935,0.010072736418033097,0.009797566310630015,0.138,0.013089557190880122,0.012671118621945258,0.944,0.01223887166733564,0.011182815528348634,0.925,0,119,0,881,-31.085688504391168,-0.1730470942681742,0.6906317935724956
250,250,2500,0.8,0.99,0.10092145976379437,0.7994680000000001,0.989828,0.0650124,0.00993214277005165,0.009892892152790008,0.078,0.01323545053967655,0.012911859332206123,0.945,0.012305055376254452,0.011314310796141045,0.926,0,100,0,900,-31.127464937929194,-0.7772389562939843,0.31436051265479226
250,250,2500,0.8,0.99,0.10830453384621769,0.798812,0.989904,0.0694844,0.009930557202954488,0.010030768373628134,0.05,0.013572050633306666,0.013210001963873225,0.946,0.012463078593867343,0.011459705067867396,0.922,0,116,0,884,-30.467823318644943,0.10941394090701859,0.7070686272722202
250,250,2500,0.8,0.99,0.11995767669210997,0.800808,0.9897,0.0759112,0.010689883670007446,0.01025474962047347,0.039,0.014373141672375757,0.013622400114066686,0.934,0.013367717442108264,0.0116803808440325,0.914,0,93,0,907,-30.796310952955356,-0.5541982458376982,-0.35124001511672814
250,250,2500,0.8,0.99,0.1299855839797041,0.800336,0.990112,0.0816696,0.010353725363752547,0.010328046012549493,0.02,0.014023295266581344,0.013778417669207413,0.95,0.01288876343480776,0.01174824728851501,0.929,0,81,0,919,-30.114626383141772,-0.3721944108771233,-0.16386281855687068
250,250,2500,0.8,0.99,0.14011042979399077,0.800896,0.990088,0.08759839999999999,0.010703948750898955,0.010516115554121823,0.016,0.015005079372038328,0.01407461634736705,0.935,0.013661770113270359,0.011894000720713421,0.907,0,124,0,876,-29.864443888170992,-0.7253629683834459,-0.4247979953698886
250,250,2500,0.8,0.99,0.15025204503364473,0.801588,0.990036,0.0941388,0.010793120291317918,0.010727578843607206,0.008,0.014955941056930405,0.014418130400297713,0.951,0.013835659951038472,0.012050210372714898,0.915,0,116,0,884,-29.201295780188385,-0.14301110553246615,0.10529070210905726
250,250,2500,0.8,0.99,0.16032946675383158,0.80054,0.990124,0.0997644,0.01078773571329063,0.010907481376344544,0.003,0.01474202369863934,0.014664469922104935,0.949,0.013743529069310674,0.012191853347883792,0.904,0,100,0,900,-29.07181270111345,-0.38257591237703803,-0.21173604846545863
250,250,2500,0.8,0.99,0.17026230863197309,0.799728,0.99026,0.105622,0.011236107524161003,0.011076612756030207,0.005,0.01568464653667595,0.014992688258286922,0.943,0.014456768427401038,0.012312760011352035,0.909,0,96,0,904,-28.6727186184262,0.12538926415166568,0.19869162526010106
250,250,2500,0.8,0.99,0.1806330198259395,0.800508,0.989976,0.1120688,0.011152314746821932,0.011330401825733843,0.002,0.015641567633507585,0.015324235080796259,0.942,0.01457836163113917,0.012477745663891262,0.904,0,120,0,880,-28.485822279969224,0.1994439382833004,0.017470658908934084
250,250,2500,0.8,0.99,0.1900678398849502,0.800772,0.990108,0.1176428,0.011636647952971967,0.011470846517910338,0.006,0.016228219246131766,0.015505324238943272,0.942,0.015013671042112736,0.012539612789888492,0.904,0,93,0,907,-28.26346425729666,-0.38049172611665844,-0.2898088756457132
250,250,2500,0.8,0.99,0.1998390882015514,0.799968,0.9900559999999999,0.12414599999999999,0.011648296462273082,0.011702176889004578,0.002,0.01635096369305464,0.01580800604443312,0.95,0.015122563729591552,0.012662373971253504,0.904,0,105,0,895,-27.61520833008397,0.06065524006498788,-0.06352836739912077
250,250,2500,0.99,0.8,0.009912299793487728,0.9901,0.799756,0.2049528,0.019964643026819048,0.03355522476793228,0.973,0.021852452339220504,0.034446816230815865,0.97,0.021728615776080238,0.03368939634027339,0.962,0,115,0,885,58.50341308128072,86.46536134702926,84.22630004308989
250,250,2500,0.99,0.8,0.020076306911179623,0.989768,0.799308,0.2103016,0.021329665274950733,0.03345167512436899,0.987,0.023731389465519576,0.03423817230738962,0.97,0.023966689946873395,0.033510501754349,0.964,0,112,0,888,-2.73079767825635,23.579430504830768,25.192021292554855
250,250,2500,0.99,0.8,0.029563346468374517,0.990192,0.800404,0.2157016,0.02418268629227323,0.033110793041173314,0.985,0.027594041468756457,0.03392102441624294,0.964,0.02730997464690832,0.03311870349088794,0.959,0,107,0,893,-13.889288262879456,11.645880656644719,14.302683777848088
250,250,2500,0.99,0.8,0.03918241873065851,0.99004,0.8005720000000001,0.2209668,0.02641289182233322,0.03292662434803196,0.981,0.02958705387937364,0.03376381095210269,0.962,0.02982704635550444,0.0328614895851072,0.956,0,118,0,882,-21.66411640085414,5.404514387924229,9.553133917553344
250,250,2500,0.99,0.8,0.04999999597153313,0.990092,0.7995960000000001,0.2263108,0.027894551966630116,0.032875350426720226,0.983,0.03152859061443613,0.033706267660771734,0.958,0.03118945490469701,0.03273265003314632,0.946,0,105,0,895,-30.453626547446017,-2.8085981697394407,1.629096088396422
250,250,2500,0.99,0.8,0.06130798519473956,0.989912,0.79954,0.2329164,0.02943314329253549,0.032674933925818196,0.991,0.0321007604525908,0.03344937332070947,0.966,0.03190472613814564,0.03246152079190269,0.961,0,119,0,881,-31.26972644696308,-2.2059622694147443,1.8538628212399364
250,250,2500,0.99,0.8,0.07004357654639723,0.990084,0.7995920000000001,0.2381168,0.028997194265220246,0.03247562107539806,0.99,0.03145737400593338,0.033170101312825995,0.966,0.03067460378631316,0.032194759122672556,0.948,0,87,0,913,-31.562893756680687,-0.9335713269950457,2.398491880948679
250,250,2500,0.99,0.8,0.07985389946003679,0.990252,0.800048,0.2431828,0.02980247857541939,0.03224855759480863,0.927,0.03203177826451212,0.0329527947908207,0.962,0.03158838127069347,0.03189309833689064,0.946,0,123,0,877,-31.54007956569818,-1.627610873665672,2.5723087505433044
250,250,2500,0.99,0.8,0.09005769599673488,0.989896,0.799948,0.2491292,0.030977154815071198,0.0320827000180587,0.904,0.03234383551986251,0.032720648744717806,0.947,0.0321820692229108,0.031658522499579164,0.939,0,106,0,894,-31.500537706093407,-1.4063554391390531,2.2846815156084457
250,250,2500,0.99,0.8,0.10092145976379437,0.989916,0.8002360000000001,0.2554536,0.030527849283617615,0.03183407863297773,0.887,0.03170071143695057,0.032431691672663826,0.936,0.03136997728613356,0.03132192133296203,0.936,0,103,0,897,-30.721761020667294,-0.04723715100777984,3.1173914993903464
250,250,2500,0.99,0.8,0.10830453384621769,0.9899,0.801044,0.2593748,0.03161569572921108,0.0316071316588101,0.858,0.033397361654856975,0.03218540228782928,0.939,0.03233223429769882,0.031044958954700434,0.933,0,79,0,921,-30.12487151825135,0.3066858056407738,3.394631978240853
250,250,2500,0.99,0.8,0.11995767669210997,0.98988,0.799532,0.2661368,0.030884603864700818,0.03157282480501888,0.835,0.031476791567617596,0.03202720241891044,0.954,0.031030838633884957,0.03091512914409916,0.939,0,87,0,913,-31.37297264050167,-0.6118062717350009,1.8012921991093582
250,250,2500,0.99,0.8,0.1299855839797041,0.989528,0.8000240000000001,0.2719272,0.032135832837895804,0.03134029314374812,0.794,0.03309802590812651,0.031795529396818185,0.937,0.032216387605059474,0.030614412345723655,0.922,0,100,0,900,-30.555548782017173,-0.9421974451705706,1.8704488044853895
250,250,2500,0.99,0.8,0.14011042979399077,0.990036,0.800416,0.2777684,0.03147341588762924,0.03107878068846878,0.766,0.03223032336000032,0.03150894889895945,0.938,0.03178917633402546,0.030288291419936796,0.923,0,98,0,902,-30.082477193225845,-0.9263165006305321,1.8240367890074434
250,250,2500,0.99,0.8,0.15025204503364473,0.989984,0.799196,0.2842008,0.030817287413130858,0.03101322400055178,0.723,0.031623499938979935,0.03138963056002477,0.939,0.03089145658014556,0.030135310414942097,0.933,0,108,0,892,-30.270279013605375,-0.9540021205798901,1.3326722151003343
250,250,2500,0.99,0.8,0.16032946675383158,0.98998,0.79938,0.289636,0.03130252489091137,0.03081644758278499,0.707,0.031334040209451415,0.03113982364952532,0.955,0.03066559983595535,0.029866416047697998,0.934,0,104,0,896,-30.222873326377528,-0.9479508894786801,0.9152298207631061
250,250,2500,0.99,0.8,0.17026230863197309,0.989716,0.800104,0.2959892,0.03121186498991629,0.030528029953423817,0.673,0.03214361291688257,0.030764404076259973,0.939,0.03096915878029117,0.02952725607762046,0.928,0,121,0,879,-29.06716368926833,-0.26010054784331266,1.3936157153985909
250,250,2500,0.99,0.8,0.1806330198259395,0.990112,0.801736,0.3022488,0.029962830205723375,0.030108484995896804,0.641,0.030527345368976992,0.030409988187282033,0.939,0.029872267877187556,0.029039349296255273,0.934,0,97,0,903,-27.78096561966575,0.07788022828121255,2.3453615353322217
250,250,2500,0.99,0.8,0.1900678398849502,0.989972,0.7996960000000001,0.308518,0.031551545964907196,0.030158416159756344,0.591,0.03164316078772697,0.030309290947711242,0.937,0.030903312579361568,0.028991421572328372,0.928,0,97,0,903,-28.405654029703463,-0.3475941549469526,1.387385972051627
250,250,2500,0.99,0.8,0.1998390882015514,0.990204,0.7995920000000001,0.3141096,0.0323113769681291,0.029983271795144182,0.536,0.03332601403443909,0.030104066902637002,0.922,0.032104304587197534,0.028755535056649174,0.904,0,111,0,889,-28.459162692215155,-0.622533721966972,0.9556030736142805
250,250,2500,0.99,0.95,0.009912299793487728,0.990096,0.9505199999999999,0.0562256,0.010883151960663716,0.015211215837739312,0.958,0.012036946843857806,0.015827537592080405,0.947,0.01227812922059103,0.015390572500630471,0.934,0,96,0,904,4.594404538796652,24.792030344005884,30.7024428203943
250,250,2500,0.99,0.95,0.020076306911179623,0.98982,0.950492,0.0624208,0.01250672668055799,0.015214882334748549,0.971,0.014297317009392102,0.015915256950353826,0.946,0.014272280538404009,0.015476243000959816,0.932,0,97,0,903,-23.919299329881984,4.675048461273774,9.33722829397093
250,250,2500,0.99,0.95,0.029563346468374517,0.990004,0.949436,0.0685832,0.013474593782045872,0.015373796865109642,0.993,0.015507785305353405,0.016210317402915456,0.965,0.015359833886903236,0.01569525480054642,0.95,0,99,0,901,-32.38231633219212,-0.9470103460454123,2.3104992946669003
250,250,2500,0.99,0.95,0.03918241873065851,0.99008,0.9495119999999999,0.0746988,0.014922647491544934,0.015341855954026849,0.925,0.01653880193119579,0.016304950981248498,0.942,0.01630056310648784,0.015717181450448654,0.929,0,117,0,883,-33.75532684372338,-1.3286674424936604,1.6168420559511616
250,250,2500,0.99,0.95,0.04999999597153313,0.9901679999999999,0.950324,0.0819992,0.015334740821585893,0.015207294176917586,0.857,0.016879250461766925,0.01627924347969367,0.944,0.01654616164444772,0.01564030594895201,0.933,0,100,0,900,-31.38126449386535,0.6258447022071232,3.9608590305299813
250,250,2500,0.99,0.95,0.06130798519473956,0.990096,0.949908,0.0889624,0.014844633950248282,0.015264101886878989,0.81,0.016454791610815724,0.016466664783450588,0.955,0.015975941731883717,0.015731816042569794,0.945,0,85,0,915,-32.78244554952907,-1.3524940879515492,1.5597178744603573
250,250,2500,0.99,0.95,0.07004357654639723,0.989996,0.949768,0.094848,0.01460319088049372,0.015281319445515782,0.742,0.01606268248018886,0.01654875326808413,0.958,0.015477896538656846,0.015773906009280206,0.95,0,139,0,861,-32.46910623839028,-1.0256329609780352,1.6251486909389696
250,250,2500,0.99,0.95,0.07985389946003679,0.990116,0.949804,0.1016364,0.015154876781123212,0.015259394330387834,0.677,0.016357268636160646,0.01656477929588382,0.951,0.01590315624959193,0.01577563510954489,0.929,0,97,0,903,-31.695106034814348,0.023845911046131023,1.970144372933976
250,250,2500,0.99,0.95,0.09005769599673488,0.990008,0.949824,0.1082876,0.014502985414149858,0.015245012166463283,0.541,0.01584349652679763,0.016613627380555617,0.956,0.015412260867110115,0.015776648592529172,0.947,0,105,0,895,-31.539645783542667,-0.1092675485486697,1.6355399206938803
250,250,2500,0.99,0.95,0.10092145976379437,0.990324,0.9504279999999999,0.1156272,0.015253749364401008,0.015137268266790536,0.475,0.016902420124049022,0.016581581726406548,0.939,0.016243078064426996,0.015682425710946177,0.926,0,92,0,908,-30.614592842168506,-0.38866287150285816,1.773094843539876
250,250,2500,0.99,0.95,0.10830453384621769,0.990016,0.950588,0.1207332,0.01549556152144448,0.015106888035472058,0.392,0.017210751953004307,0.016660552693520327,0.938,0.016346613227133884,0.015672487936697836,0.926,0,97,0,903,-30.175896056615734,1.0544329269962196,2.332948451455593
250,250,2500,0.99,0.95,0.11995767669210997,0.989896,0.949796,0.1285352,0.01578601131879762,0.015201559306925327,0.285,0.01723983307163753,0.016791036999664777,0.939,0.016900327389574123,0.015745864421480568,0.918,0,130,0,870,-30.693654955558355,-0.6028593565750305,0.9736426843155775
250,250,2500,0.99,0.95,0.1299855839797041,0.989908,0.949804,0.135544,0.015553169365836648,0.015188797248719452,0.219,0.017449328075743405,0.01681771512427628,0.945,0.016617119932956986,0.015734466268697643,0.93,0,117,0,883,-30.275051385787513,-0.004839603403077367,1.1645973720526648
250,250,2500,0.99,0.95,0.14011042979399077,0.9902,0.9500839999999999,0.1425896,0.015096425867284881,0.015130235677050888,0.146,0.016633638218120094,0.016773671708848498,0.944,0.016055714915290776,0.015668718746178468,0.938,0,109,0,891,-29.791905380583792,0.005507659090788063,1.081957237852906
250,250,2500,0.99,0.95,0.15025204503364473,0.99022,0.9501839999999999,0.1495864,0.015618901282902154,0.015095680830775846,0.114,0.017178145994799807,0.016742400950484924,0.937,0.016509018404776414,0.015623447262832399,0.926,0,108,0,892,-29.52058792960302,-0.17180638010774543,1.005259805153529
250,250,2500,0.99,0.95,0.16032946675383158,0.990096,0.95068,0.1575176,0.015045144660042132,0.015013742421052693,0.087,0.016507613125915276,0.016729940868343375,0.947,0.016062892113811806,0.015526430866573415,0.922,0,103,0,897,-28.38037878221403,0.19475228211239534,1.3817738966816597
250,250,2500,0.99,0.95,0.17026230863197309,0.990288,0.9495399999999999,0.1642176,0.014821764026613542,0.015147676788814478,0.036,0.017234915891092616,0.01689698065766838,0.941,0.015926044264803173,0.015628647535850672,0.939,0,99,0,901,-29.01378914139777,-0.20379057855216212,0.719138982531934
250,250,2500,0.99,0.95,0.1806330198259395,0.9898,0.950244,0.1716992,0.015470378811716026,0.015045608558874662,0.034,0.016890029964187137,0.016785758755627184,0.946,0.016109189957906608,0.015510835201670946,0.936,0,112,0,888,-28.289853840963875,0.4612974757044235,1.1070221881410125
250,250,2500,0.99,0.95,0.1900678398849502,0.990352,0.950348,0.178642,0.015021659020500303,0.015004596336398236,0.022,0.01750338204943052,0.01674666417651904,0.944,0.016447268296725395,0.015446336650534775,0.931,0,103,0,897,-27.946139981734024,0.1206518186514854,0.7958744611003634
250,250,2500,0.99,0.95,0.1998390882015514,0.989764,0.950472,0.185986,0.014454150379521899,0.014976956740832706,0.011,0.016593851223755784,0.01675742404724872,0.947,0.0156097194442911,0.015380496410298341,0.935,0,102,0,898,-27.459109968396575,0.4295822998214269,1.1081642559295
250,250,2500,0.99,0.99,0.009912299793487728,0.990232,0.9900639999999999,0.0164764,0.005355321320699724,0.0066050113021973765,0.945,0.006534324756381847,0.007299274671408665,0.929,0.0063721155354363596,0.0069771968837044835,0.922,0,99,0,901,-25.562636365549594,4.442153389096744,7.427763687432715
250,250,2500,0.99,0.99,0.020076306911179623,0.989984,0.989684,0.0230984,0.00679337577054071,0.006891335578890642,0.952,0.008061472239255593,0.007920887588923104,0.941,0.0077931809267765524,0.00749064271023735,0.917,0,119,0,881,-34.10333154194171,-2.0216357486911143,-0.13701965238787595
250,250,2500,0.99,0.99,0.029563346468374517,0.9898,0.990072,0.029332,0.007095118328014454,0.006943552789155208,0.799,0.008854182047490406,0.008268601721614977,0.934,0.00840299678965348,0.007746491228637765,0.918,0,116,0,884,-32.976418771331204,-0.9617007743733488,1.2605990394161242
250,250,2500,0.99,0.99,0.03918241873065851,0.989944,0.98972,0.035694,0.0076564805672105635,0.007206088705141901,0.584,0.00930978727590259,0.008785786736478427,0.927,0.008821967705464612,0.008159169464426278,0.924,0,82,0,918,-33.880663542090076,-1.3590861004571015,0.11458508861866296
250,250,2500,0.99,0.99,0.04999999597153313,0.9902,0.9898359999999999,0.0430884,0.007231642504192901,0.007349259339797172,0.348,0.008989131309331294,0.009177834119224196,0.956,0.008575003374588901,0.008448105110049637,0.944,0,105,0,895,-32.88842142164993,-0.2892407371783868,0.35019235572995394
250,250,2500,0.99,0.99,0.06130798519473956,0.990364,0.989968,0.0509684,0.007459991760288936,0.007478495199412704,0.18,0.01006753297940833,0.009513576890931526,0.944,0.009212945852165881,0.008706626871666115,0.943,0,117,0,883,-31.94659187308537,0.07738490513291775,0.7447917875127874
250,250,2500,0.99,0.99,0.07004357654639723,0.989936,0.990196,0.0567716,0.007596701175357465,0.007556081322388439,0.093,0.009699466069074774,0.009730229310687599,0.946,0.009210052501877538,0.008879554276983182,0.941,0,109,0,891,-31.638755012861274,0.12981267254982243,0.8842797971119699
250,250,2500,0.99,0.99,0.07985389946003679,0.99008,0.990128,0.0635636,0.007793380745957159,0.0077060389610346496,0.049,0.010134261525582645,0.010072657850409082,0.962,0.009587332854139045,0.00911456129127802,0.93,0,89,0,911,-31.452069938883184,0.1246309871949756,0.9013279093663913
250,250,2500,0.99,0.99,0.09005769599673488,0.989924,0.990292,0.0709044,0.007990784225886415,0.007813621007434478,0.025,0.010826170359889751,0.010356775320173081,0.928,0.01009631149473914,0.009309032651978438,0.912,0,109,0,891,-30.716609899155657,0.8043078208592394,1.5162635779930183
250,250,2500,0.99,0.99,0.10092145976379437,0.990328,0.990184,0.0783056,0.008014650368157232,0.007978062189735556,0.007,0.010593911801253627,0.010584338800666294,0.949,0.009792962605470365,0.009493851844619892,0.948,0,121,0,879,-30.81984211259617,-0.20453456859781297,0.43231510453917765
250,250,2500,0.99,0.99,0.10830453384621769,0.989996,0.990124,0.0837044,0.008086688475344907,0.0080967984398138855,0.001,0.01114189120421055,0.010810326760848029,0.949,0.010246430738367444,0.009645920308296379,0.932,0,93,0,907,-30.482232620860483,-0.27838013430500946,0.638756308810946
250,250,2500,0.99,0.99,0.11995767669210997,0.9896,0.990388,0.0920516,0.008371276376000455,0.008184466265010605,0.004,0.011162435876770767,0.010977410814739104,0.943,0.010547068865869475,0.009770583321087947,0.919,0,111,0,889,-29.901168192527383,0.12469719982456566,0.6086567659490393
250,250,2500,0.99,0.99,0.1299855839797041,0.989804,0.990028,0.0994376,0.008460808290240861,0.008388090172595532,0.001,0.011620630889781547,0.011253958169475732,0.938,0.01077221952795758,0.009988957568140819,0.926,0,116,0,884,-29.77989912219951,0.305593565557601,0.6888167593229664
250,250,2500,0.99,0.99,0.14011042979399077,0.990084,0.99002,0.1068452,0.008797509986278092,0.008497960005690693,0,0.011735099673747581,0.011440781508783537,0.935,0.010909350186411282,0.010101130382717713,0.924,0,108,0,892,-29.48825265974527,0.18146187937013483,0.3995276435812602
250,250,2500,0.99,0.99,0.15025204503364473,0.98994,0.989988,0.1140776,0.008816158265499826,0.008628157884150894,0,0.011981032403092033,0.01159192182963911,0.945,0.011271342352016782,0.010227578568382049,0.928,0,100,0,900,-29.340035330360312,0.08363416029472344,0.2634883747834316
250,250,2500,0.99,0.99,0.16032946675383158,0.990448,0.989916,0.12164,0.008878496482623014,0.008745598662477051,0,0.012495638515263249,0.011778640640190121,0.934,0.011276152526627607,0.010344480889122985,0.924,0,94,0,906,-29.049141899178448,0.04473369475813898,0.37173384697356365
250,250,2500,0.99,0.99,0.17026230863197309,0.989568,0.990016,0.1291264,0.009008596930622783,0.00884819352523611,0,0.012554977823795218,0.01187047427000301,0.941,0.011609689774507274,0.010422486990188863,0.921,0,104,0,896,-28.58571885116969,0.20097991510714966,0.44675527217993305
250,250,2500,0.99,0.99,0.1806330198259395,0.990028,0.9895,0.1367004,0.009010235038922378,0.009046681513560863,0,0.01218615445886849,0.012063359591011793,0.955,0.01158608122158383,0.010573526467508886,0.925,0,126,0,874,-28.691713984537877,-0.19453016738610146,-0.1997103356957012
250,250,2500,0.99,0.99,0.1900678398849502,0.990116,0.990116,0.1440436,0.009049006307832614,0.009030254819384078,0,0.01227452062011951,0.012147706405032368,0.941,0.011461691513419572,0.01057046867032012,0.918,0,107,0,893,-28.0100700796015,0.1896758572569274,0.3036234737092625
250,250,2500,0.99,0.99,0.1998390882015514,0.99034,0.990156,0.1515616,0.00938308256415214,0.009123671192961445,0,0.012818908816640403,0.012223879664930399,0.94,0.011769022765587731,0.010627263152189753,0.922,0,109,0,891,-27.688575099755518,-0.05931442067077516,0.1952770180451973
