n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,coverage_pi_RG,MSE_hat_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,coverage_pi_SRG,MSE_hat_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,coverage_pi_SRGM,MSE_hat_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.8,0.99,0.1999864937249308,0.7978,0.989684,0.1197616,0.015737238128647774,0.01587061364534792,0.086,0.003862730520927969,0.022173946964500715,0.022164039057075133,0.945,4.944075342508946e-4,0.022034939181558064,0.021830759580690803,0.95,5.056523595459686e-4,0,0,0,893,-30.06578562864257,0.8966226214049114,2.2694787861380252
40,250,2500,0.99,0.8,0.0099970067384513,0.99025,0.800672,0.1506204,0.002483891397132074,0.0352488057457419,0.477,1.0041811936839714e-4,0.02298546356608907,0.03459081338358202,0.938,6.270424957918796e-4,0.023306614698655737,0.0341589197814614,0.933,6.682845631741907e-4,0,0,0,880,-97.11386290039925,99.64874735570153,112.11811401667998
40,250,2500,0.99,0.8,0.01999489342269796,0.9897,0.7992640000000001,0.1569328,0.002863371878159129,0.03527544743857981,0.419,3.9002692263897707e-4,0.024648147608764777,0.03456349950064603,0.953,6.29403699070875e-4,0.024807430157442464,0.034115770919180055,0.953,6.551273592679322e-4,0,0,0,909,-97.72810309069234,23.712619908622393,31.76270678521535
40,250,2500,0.99,0.8,0.0300442431852601,0.990025,0.8004760000000001,0.1631464,0.004753077117741744,0.03486424309146541,0.382,8.673040697359819e-4,0.027788365492688177,0.034132181880474795,0.952,7.831339965597946e-4,0.027713147583049217,0.03368087731115602,0.945,7.950672386281322e-4,0,0,0,875,-96.73841223274776,11.391254689195126,17.554626711934166
40,250,2500,0.99,0.8,0.04003062990825246,0.9899249999999999,0.800312,0.16954,0.007435078207226088,0.03469467067659756,0.351,0.0015077404256361342,0.029982914127404788,0.03393456443358466,0.954,9.008124618065873e-4,0.03015622520352467,0.03347827383205984,0.953,9.194930552474656e-4,0,0,0,886,-95.20679302366266,4.132275066841589,8.286925162719266
40,250,2500,0.99,0.8,0.05003347281534559,0.9893,0.80166,0.1759888,0.009342093479812304,0.03430320768734304,0.35,0.002274432200857658,0.03169564621656289,0.033525790077337976,0.945,0.001011971376417549,0.03131758177649075,0.03307168155378688,0.942,9.982449830207346e-4,0,0,0,877,-93.4734009981125,5.779555887741746,8.581418935902054
40,250,2500,0.99,0.8,0.06003772886030546,0.9907,0.7992480000000001,0.182262,0.010618321418875204,0.03438779178608445,0.28,0.003187602457942532,0.03263880579528834,0.03355845637458104,0.949,0.0010660896810469787,0.03216718935471621,0.03309069684735715,0.951,0.0010343288409318367,0,0,0,895,-92.36255457404262,-2.2736337660258736,1.327800555353276
40,250,2500,0.99,0.8,0.07002854811248982,0.989425,0.799868,0.1885712,0.013219703181014663,0.034131128902892466,0.235,0.004211490744704892,0.031232876025929605,0.03327531606968549,0.947,9.750095203230446e-4,0.030626872208732777,0.032802255933986564,0.953,9.380418736735653e-4,0,0,0,900,-90.72963000657549,-1.0021065320425029,1.4097208049330527
40,250,2500,0.99,0.8,0.0799913272512148,0.990125,0.799212,0.1953532,0.015645562983618702,0.03396677018699273,0.224,0.00519338544785017,0.03223024265327622,0.03309115674946493,0.955,0.001044588428102241,0.03152576278399242,0.03261441705699042,0.958,9.930150698126757e-4,0,0,0,897,-87.94458275944247,-3.269212000956542,-0.459710750059284
40,250,2500,0.99,0.8,0.09002049969525262,0.9896,0.80052,0.202058,0.01891247336229567,0.03357714290937538,0.213,0.00610247211551678,0.03164260594464984,0.03268871393747732,0.955,0.0010005035949718227,0.031123172617968056,0.03221767361246965,0.955,9.691998614053672e-4,0,0,0,899,-84.19943877675829,-0.5558049572942273,1.3680430305375417
40,250,2500,0.99,0.8,0.09999684164994932,0.990575,0.800184,0.2082904,0.021057655984798744,0.03337699538701811,0.167,0.007085911307662748,0.0321846294003814,0.032440235950565145,0.943,0.001036003709567826,0.031194882956153767,0.0319739037685901,0.953,9.724042295482571e-4,0,0,0,909,-81.50674506322378,-1.0905344647073898,0.5066002703687027
40,250,2500,0.99,0.8,0.11001872956596127,0.990425,0.8001280000000001,0.2153464,0.024573987658809974,0.033172206478489084,0.161,0.007884392342917186,0.032272544149780806,0.032200107097906217,0.95,0.0010406300040282182,0.031752963753678004,0.03174477897619035,0.943,0.001007979918745474,0,0,0,899,-77.5590230811711,-0.3571728565079925,0.7805546029656122
40,250,2500,0.99,0.8,0.11996379450945042,0.989675,0.799604,0.2218808,0.026174977040779594,0.03305437446982571,0.134,0.008752853270065761,0.031226661000228993,0.03203709359024658,0.959,9.746898867923601e-4,0.0306103469024495,0.03157545401967048,0.956,9.36308227884192e-4,0,0,0,885,-74.87619345699348,-0.624150745215978,0.41835972285434436
40,250,2500,0.99,0.8,0.13004961209320756,0.989875,0.797988,0.2287804,0.027156840735658876,0.03303703029912974,0.098,0.009581329924245681,0.03155429516969227,0.03199281205530024,0.956,0.0010019135984206745,0.030844016848289215,0.03151365843729015,0.954,9.523984761687289e-4,0,0,0,890,-72.31516551634313,-2.0683882620902354,-1.086477196042131
40,250,2500,0.99,0.8,0.14003864801954624,0.9899749999999999,0.801224,0.2357904,0.028783816051073274,0.03237219395774936,0.101,0.00944727048868592,0.03090942089655613,0.03136700017142058,0.944,9.551952559488299e-4,0.030227645942536695,0.030887054514797844,0.947,9.164806555118398e-4,0,0,0,902,-66.29723536923903,0.6218510742772787,1.3705640566112502
40,250,2500,0.99,0.8,0.15003655866576823,0.990525,0.798664,0.2421164,0.030391638560572448,0.032492392348552335,0.09,0.010518539255803178,0.031974539908364005,0.031414663101038756,0.931,0.0010315361474140838,0.03147707118409476,0.03093617001646684,0.941,9.9337475271237e-4,0,0,0,881,-65.28956171519943,-2.1273198875413115,-1.2574778867744365
40,250,2500,0.99,0.8,0.16003528029618233,0.99005,0.799888,0.2492908,0.031099983963065295,0.03212268818169036,0.08,0.010599391157666477,0.031588710543081516,0.031056552403805338,0.946,0.00099766400642485511,0.030653850438292614,0.030569615307702244,0.947,9.387351994778551e-4,0,0,0,898,-61.329357119281724,-0.5641849376096764,0.07980479200556485
40,250,2500,0.99,0.8,0.1700268751017646,0.9899,0.799304,0.2565896,0.03163097259652855,0.03197279384107904,0.066,0.0109832076205589,0.030945048120614292,0.030850106152747137,0.956,9.575724100664245e-4,0.030427562357512632,0.030379052539305566,0.954,9.249901747369902e-4,0,0,0,884,-58.76624811094241,-0.5684032274190334,-0.16578965921348532
40,250,2500,0.99,0.8,0.18000354835967625,0.9905,0.7999160000000001,0.2625156,0.031148680833283506,0.03166798497794211,0.057,0.011314760565630074,0.030541974493374997,0.030561825182236747,0.953,9.355435893886213e-4,0.0299675269229305,0.030078147009625234,0.95,8.982006627367124e-4,0,0,0,890,-56.50598847534279,-1.0634284149263442,-0.5681908395345378
40,250,2500,0.99,0.8,0.18995766439541265,0.98995,0.801428,0.2696716,0.03157852458053223,0.03128012816190933,0.063,0.01118017081503337,0.031089732870695146,0.0302038321162593,0.94,9.657918662002527e-4,0.03046987585306869,0.029713959227538698,0.942,9.275027327407683e-4,0,0,0,901,-53.12532791358307,-0.22761625010252132,0.0702577644651283
40,250,2500,0.99,0.8,0.20000638013350108,0.989075,0.800944,0.2775756,0.02984774887048295,0.031116613171908083,0.045,0.011169729723696134,0.029561284564451267,0.02999159059862039,0.946,8.752263170130094e-4,0.028568311963588812,0.029533757529588627,0.954,8.179228369230328e-4,0,0,0,881,-50.692890699531546,0.7467427847913719,0.8047315780346629
40,250,2500,0.99,0.95,0.01001571901797057,0.990025,0.950176,0.0405272,0.005304972136063947,0.015288926554659136,0.817,8.553782121672044e-5,0.012733072176955889,0.016197857614336765,0.94,1.709208610286924e-4,0.01290720000282745,0.016003768187393103,0.924,1.8339251216910527e-4,0,0,0,885,-75.65919109862581,29.872710631210616,41.12188258874492
40,250,2500,0.99,0.95,0.02001987164391627,0.990225,0.950032,0.0470724,0.0071196891788161965,0.015309498748454673,0.738,2.943865409224846e-4,0.014562174320144622,0.01632158315991597,0.941,2.1256090499811585e-4,0.014423693408992418,0.016092089286571208,0.938,2.1366166799671157e-4,0,0,0,910,-77.98455166808435,4.226760625597065,12.05738138758381
40,250,2500,0.99,0.95,0.03000890004869327,0.98935,0.950552,0.053556,0.009912493063651408,0.015229650059172435,0.653,5.504182597721788e-4,0.01635031841398608,0.016361069327681933,0.933,2.6749743403350055e-4,0.01598028249292194,0.01609086064194087,0.927,2.609796417257819e-4,0,0,0,900,-70.86691565590043,2.189872106342746,8.070594005499517
40,250,2500,0.99,0.95,0.04003448969614565,0.99,0.94958,0.0604164,0.012029319048863063,0.015371142620674983,0.533,8.664906187336989e-4,0.01733706915947871,0.01657570515745847,0.931,3.002741931090579e-4,0.016944860460508193,0.016284457648387426,0.927,2.903267008332431e-4,0,0,0,895,-67.11405665444586,-0.0706513306537856,4.6633746628980255
40,250,2500,0.99,0.95,0.05002265548887435,0.990325,0.949068,0.0670724,0.01332745376303774,0.01543228895233742,0.424,0.0011901306023803036,0.016700317508306875,0.016704304723182472,0.948,2.799972568580983e-4,0.016157610791162607,0.01639250482589679,0.938,2.6229433662538e-4,0,0,0,884,-63.61666781647766,-2.3446167096482866,2.4377628130977085
40,250,2500,0.99,0.95,0.06004302171511364,0.990225,0.950116,0.073608,0.015000673480829797,0.015256816907803368,0.348,0.001410250030540816,0.01755338974765814,0.016625278835622457,0.927,3.08483959915318e-4,0.017254084344353,0.01628426087515431,0.916,3.0010438088981766e-4,0,0,0,883,-57.34294160120326,-1.3638478481149687,2.735970213468909
40,250,2500,0.99,0.95,0.07004262562056897,0.990125,0.9498719999999999,0.0806724,0.014459515178977507,0.015300184330028275,0.238,0.0016266263809286195,0.016139746635686236,0.01673360725147275,0.958,2.6030010386563147e-4,0.015698669093664193,0.016365641399744512,0.944,2.502428912890871e-4,0,0,0,873,-53.75744473271892,-0.3754987289770851,2.870046252672108
40,250,2500,0.99,0.95,0.07999254620001235,0.990625,0.949936,0.0876172,0.01471228598368517,0.015273342349512053,0.183,0.0018323648634667913,0.016795895949453396,0.016771973223166488,0.95,2.818687320130333e-4,0.0162311394690333,0.01638231600633554,0.933,2.676134940453038e-4,0,0,0,904,-50.25608103426888,-0.2759145805274275,2.6303162076771875
40,250,2500,0.99,0.95,0.09000174898104508,0.990075,0.949628,0.0941428,0.01555413487179471,0.01532280746340248,0.132,0.0021396425171538113,0.01732089835120694,0.016870491982266426,0.944,3.008486528073058e-4,0.016775799203484654,0.01645422056816046,0.944,2.8298466085911164e-4,0,0,0,895,-48.40517741522374,-1.1837909999436975,1.5066019008841913
40,250,2500,0.99,0.95,0.09998966645041515,0.99085,0.949836,0.1011912,0.015405620779114903,0.015273002721463137,0.084,0.0023464546788512257,0.017140574779973498,0.016869057497625344,0.942,2.942867663435058e-4,0.016431626126501793,0.016440985827805572,0.941,2.72437646531435e-4,0,0,0,895,-45.93250342929699,-0.8839815318344243,1.646167588544468
40,250,2500,0.99,0.95,0.1100002457923486,0.990175,0.9496,0.108854,0.015370062893790044,0.015309715158252064,0.056,0.0025373851727043756,0.017550834475107482,0.016945732787504213,0.947,3.078690519024555e-4,0.016738142205838597,0.016498644217109858,0.948,2.8478409103945246e-4,0,0,0,889,-43.61147295259961,-0.34652021192750254,2.0121182556518558
40,250,2500,0.99,0.95,0.11996997113120277,0.990175,0.9502039999999999,0.1158372,0.015267863668697597,0.015215718284294912,0.032,0.0027251889296605425,0.016802442467908987,0.016913888684844815,0.955,2.8205697006270474e-4,0.0163683330662652,0.016441484547320816,0.95,2.741468165291099e-4,0,0,0,901,-41.612983759724635,0.10937914863760488,2.1238823920397265
40,250,2500,0.99,0.95,0.12997169625857488,0.990525,0.9501919999999999,0.122816,0.015208587409613271,0.015204258159481366,0.022,0.0029905382122235777,0.017051315219228792,0.016915567768254706,0.948,2.9050181512507527e-4,0.016051031308480786,0.01643444373012219,0.942,2.619538888188843e-4,0,0,0,886,-40.41698602875378,-0.1635976154327288,1.6458503598542444
40,250,2500,0.99,0.95,0.1399588870927671,0.98965,0.950036,0.129922,0.015355808870805452,0.01524206205500331,0.017,0.003266186879014596,0.017182838797977145,0.017006067421308592,0.949,2.95027497455042e-4,0.016665406726817742,0.01650817417048638,0.938,2.8140154221703296e-4,0,0,0,885,-39.33375351764639,-0.19277911406412432,1.4188623230367718
40,250,2500,0.99,0.95,0.15003173908438985,0.9899749999999999,0.950172,0.1373104,0.015838202737224534,0.015210524587946726,0.011,0.003517810612724571,0.01761227693675818,0.01699976744109636,0.945,3.101190754345045e-4,0.016740648383826804,0.01648458120124608,0.933,2.8410805464425986e-4,0,0,0,883,-38.09829736406476,-0.3244609792245271,1.3560145238484556
40,250,2500,0.99,0.95,0.16000807434894465,0.990425,0.94988,0.1446396,0.01608831514804828,0.015236404929841928,0.009,0.003818902980461924,0.017757561135776867,0.01703446782807706,0.937,3.1549090445857594e-4,0.017121729070247668,0.0165078041586853,0.934,2.9461031249676203e-4,0,0,0,906,-37.29092034899779,-0.4308467232903941,0.826722432375439
40,250,2500,0.99,0.95,0.1699989009190979,0.990325,0.950044,0.1518472,0.01544461855706095,0.015210213013990616,0.002,0.00405928364660236,0.017505492224716264,0.017027046213696096,0.948,3.0703827642969026e-4,0.016865291579394287,0.016487550881612207,0.944,2.860074225785603e-4,0,0,0,898,-36.36148456476537,-0.5588149619701684,0.8009130929224823
40,250,2500,0.99,0.95,0.179974080213286,0.989325,0.950032,0.1596564,0.015017212040209489,0.015235887006554802,0.004,0.004240784846408784,0.017127675027729074,0.017094575848191528,0.95,2.931356798993401e-4,0.01628868159869839,0.016534683112870638,0.946,2.7067104309414576e-4,0,0,0,896,-35.209471965443065,0.1488702042203895,1.3166588767787453
40,250,2500,0.99,0.95,0.18998640636826025,0.990225,0.95044,0.1667848,0.015575606956866843,0.015158854462611365,0.003,0.004534183245680047,0.017880316989524494,0.0170333085913631,0.946,3.195416599189564e-4,0.017019988631215385,0.01646108952838841,0.949,2.9138479525664336e-4,0,0,0,895,-34.4824838113171,-0.2076462741420979,0.7433449300385758
40,250,2500,0.99,0.95,0.20001311649387307,0.98995,0.950012,0.1749824,0.015087623103600083,0.015219463890024902,0,0.004738242811840261,0.016839533714866396,0.017073064236922644,0.954,2.8328658066453793e-4,0.01609239366330196,0.01650511262943898,0.946,2.625383729039811e-4,0,0,0,896,-33.579169406860466,-0.007981114099177174,0.9787366374216638
40,250,2500,0.99,0.99,0.00998797039377706,0.9909,0.99026,0.0132484,0.00469773162299728,0.006419180394149948,0.923,4.664242283946622e-5,0.00688063345089886,0.0073545766252673854,0.916,4.7675529034698624e-5,0.006822983757823088,0.007283253750076731,0.902,4.84692993179812e-5,0,0,0,906,-49.65389375488402,6.169852338554749,14.026673912626167
40,250,2500,0.99,0.99,0.01996259843711684,0.989375,0.9903,0.0197724,0.006407283520046403,0.006620794115492547,0.8,1.292971184464469e-4,0.00815701306398426,0.007927881184584673,0.93,6.657104314413288e-5,0.008029526378595248,0.00777251148357174,0.904,6.599995237329941e-5,0,0,0,889,-47.068040502561324,1.5897770299046285,6.318820339721838
40,250,2500,0.99,0.99,0.02996439936263179,0.99035,0.989912,0.0266416,0.00673113285663299,0.006952099347399765,0.561,2.1637075496096922e-4,0.008514686872787192,0.008473582912189812,0.943,7.245599815461405e-5,0.00826503535898088,0.008303710008816042,0.93,6.965416139207902e-5,0,0,0,896,-43.65454551676407,-0.5644418895114417,3.9651525062494617
40,250,2500,0.99,0.99,0.03996383152686389,0.9899749999999999,0.990384,0.03319,0.007124835870507554,0.006975976168685407,0.324,3.051446192745747e-4,0.009194309220496752,0.008830409409188637,0.933,8.458334502082918e-5,0.008617124915185546,0.008560660097921594,0.935,7.689911163261756e-5,0,0,0,891,-39.913409575039296,0.9110376908289902,4.1257178094191
40,250,2500,0.99,0.99,0.04998924394273333,0.9895,0.99032,0.0400092,0.006908341421431174,0.007173354937073633,0.151,4.107442589159316e-4,0.009157571275873735,0.00921734352008488,0.955,8.386895961404672e-5,0.00866580720442953,0.008942647466498314,0.934,7.91850403111432e-5,0,0,0,885,-38.11682358300681,0.605800372599763,4.082016215010447
40,250,2500,0.99,0.99,0.06001906055640952,0.990275,0.990004,0.0468776,0.007904855617708852,0.007404736098361719,0.078,5.654704442994173e-4,0.01022254099914546,0.009603569537322276,0.938,1.0454339849319742e-4,0.009673014437448947,0.00929560395322922,0.929,9.581298010199633e-5,0,0,0,899,-37.36928066971206,-0.6400101001403821,2.548340095760408
40,250,2500,0.99,0.99,0.07001732380635523,0.989675,0.989568,0.0538784,0.007858242116315625,0.007682756569830867,0.039,7.211108994091631e-4,0.01036276058761005,0.010047168701570087,0.946,1.0744451661198082e-4,0.009694115529665282,0.00968984114106221,0.948,9.611034007930169e-5,0,0,0,887,-36.675477337717126,-0.5803143695521917,2.132038145409444
40,250,2500,0.99,0.99,0.0799839706773931,0.99005,0.990032,0.0611824,0.007747388466017057,0.00772864563324272,0.016,8.299859421803989e-4,0.010556158850111231,0.010232765348227313,0.945,1.1134982670674937e-4,0.009859401340926386,0.009856312838975787,0.94,1.0260591730185567e-4,0,0,0,885,-34.693582867186954,0.21206226975892775,2.930852349836029
40,250,2500,0.99,0.99,0.08996906525031523,0.99055,0.990204,0.0676896,0.0077122388995242725,0.007824944934538811,0.005,0.0010177402544371437,0.01060946773355694,0.010464846385978308,0.953,1.124517857758749e-4,0.009937961076288386,0.010043887041695957,0.942,1.0235533437707212e-4,0,0,0,890,-34.40822883246511,-0.06614077345476126,2.135405752043969
40,250,2500,0.99,0.99,0.1000373569618429,0.989425,0.990148,0.0749912,0.008125160343121508,0.008010964462885854,0.006,0.0011916984249072747,0.01103434443726755,0.01079009481851605,0.943,1.2167198913116954e-4,0.010461270805934621,0.010330066453926222,0.941,1.153689534166751e-4,0,0,0,877,-33.53961231802932,0.1922527186297109,2.456765023775946
40,250,2500,0.99,0.99,0.11003730903978154,0.98995,0.989852,0.0825364,0.00838277591381526,0.008213146509259145,0.002,0.0013780448377247408,0.011401023984766993,0.011069362754375879,0.947,1.3031379752003228e-4,0.010723108461683858,0.010578244372922537,0.938,1.2286770433350154e-4,0,0,0,884,-32.86533324790393,0.6166564017683653,2.5700454865800326
40,250,2500,0.99,0.99,0.12002299883861128,0.98965,0.989764,0.0892768,0.00846723919592022,0.008367780913040697,0.001,0.0016191250025852344,0.01145578718114339,0.011279382745821296,0.945,1.3125298573579501e-4,0.010736493433009885,0.010777061580144652,0.951,1.1896552062083835e-4,0,0,0,893,-32.77564250844324,-0.3217828989886414,1.6259702750005989
40,250,2500,0.99,0.99,0.1299884567340108,0.990175,0.990136,0.096606,0.008242649204436625,0.008416946792520204,0,0.0017917468247694364,0.011586655499778258,0.011429617580104115,0.95,1.341177511146516e-4,0.01062098306567948,0.010887352104499249,0.941,1.17472195036742e-4,0,0,0,900,-31.940955895768884,-0.028948855991149377,1.6818853843282608
40,250,2500,0.99,0.99,0.1399518562503836,0.9896,0.990272,0.1039252,0.00868793261165975,0.008541134963094431,0,0.0019963902832671517,0.011664836799155464,0.0116273672121103,0.953,1.3607814703797685e-4,0.011042047126374565,0.011076300037638678,0.942,1.2948818743641497e-4,0,0,0,892,-31.317233505722047,0.2728330500359321,1.9805941904236268
40,250,2500,0.99,0.99,0.1499549812807468,0.98995,0.989552,0.1110752,0.00898412683828903,0.008806566632063237,0.001,0.002312545744703903,0.012094446137148291,0.011909667834651978,0.945,1.463526187363236e-4,0.011223586281782405,0.01133641830663489,0.958,1.29481893028399e-4,0,0,0,906,-31.504865456829652,-0.3151021531630379,1.2721212675475777
40,250,2500,0.99,0.99,0.15999860439628813,0.9902,0.989652,0.1183412,0.0089228585441661,0.008915511927761565,0,0.0025586149426511324,0.01216716793196975,0.012046199803332701,0.948,1.4869507964132198e-4,0.011583462667501881,0.011455809490504629,0.946,1.3721364288998914e-4,0,0,0,897,-31.119228905473285,-0.5601193173402161,1.1130033009369726
40,250,2500,0.99,0.99,0.16996150113827171,0.9904499999999999,0.98996,0.1261976,0.009165140890740666,0.008978536720249715,0,0.002735179715572692,0.012807628641423131,0.012146410142826929,0.93,1.6390421474810548e-4,0.011738792912684612,0.011540140699414758,0.94,1.4310029355502969e-4,0,0,0,881,-30.295346331239518,-0.10671825064640736,1.3721523520448986
40,250,2500,0.99,0.99,0.17998858635186463,0.989575,0.989764,0.1336248,0.009269278829058902,0.009167586215283678,0,0.0030017339494372132,0.0125709639061836,0.012371088263695063,0.943,1.5808682325990742e-4,0.011829095811501116,0.011749884504356196,0.945,1.423911415866489e-4,0,0,0,896,-30.001389698739064,-0.25804716681234885,0.8964765713685461
40,250,2500,0.99,0.99,0.18996993775748464,0.9901,0.990156,0.1415396,0.009590999949105467,0.009212554217169365,0,0.0031856067542618905,0.012786272374515727,0.012461012274562441,0.946,1.635320759416928e-4,0.012036935378185242,0.011828102348001353,0.946,1.5144426492488133e-4,0,0,0,900,-29.2789179559325,0.2393833982558594,1.3626864197901152
40,250,2500,0.99,0.99,0.20000797688283928,0.989075,0.99044,0.1492232,0.009322044417626582,0.009334020379748245,0,0.0033825787125680838,0.012658911545815221,0.012620671835221246,0.949,1.605139370645707e-4,0.011812273372342622,0.01195839053532641,0.953,1.4609637473114422e-4,0,0,0,897,-28.70323247198295,0.32638535137968055,1.2947555178961465
